q,K,path,digit,G,G2,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
24,6,111222,2,1459,1528,0,101,72,48,28,22,13,8,3,3,2,0,100,99,67,42,27,20,12,8,3,1
24,6,112000,0,1429,1405,0,99,69,48,29,16,13,10,5,3,1,0,99,96,62,40,28,16,10,7,4,2
24,6,112000,1,1429,1370,0,99,69,48,29,16,13,10,5,3,1,0,96,99,65,43,24,17,11,7,4,1
24,6,112000,2,1429,1422,0,99,69,48,29,16,13,10,5,3,1,0,99,99,68,43,26,16,12,6,2,2
24,6,112001,0,1353,1260,0,91,69,46,35,22,14,6,2,2,1,0,96,97,67,42,26,16,9,3,1,1
24,6,112001,1,1353,1274,0,91,69,46,35,22,14,6,2,2,1,0,97,95,64,43,28,16,9,4,2,1
24,6,112001,2,1353,1258,0,91,69,46,35,22,14,6,2,2,1,0,95,96,66,43,28,15,7,4,2,1
24,6,112002,0,1414,1345,0,97,74,47,28,22,13,7,4,1,1,0,98,98,67,43,25,17,10,4,2,1
24,6,112002,1,1414,1389,0,97,74,47,28,22,13,7,4,1,1,0,98,100,66,43,27,17,9,5,2,1
24,6,112002,2,1414,1366,0,97,74,47,28,22,13,7,4,1,1,0,100,98,66,39,26,16,9,6,4,2
24,6,112010,0,1390,1364,0,101,71,48,30,19,13,8,5,3,1,0,100,103,68,42,26,15,11,5,3,1
24,6,112010,1,1390,1304,0,101,71,48,30,19,13,8,5,3,1,0,103,96,67,41,25,16,8,5,3,2
24,6,112010,2,1390,1389,0,101,71,48,30,19,13,8,5,3,1,0,96,100,63,44,28,18,11,7,3,1
24,6,112011,0,1435,1410,0,95,75,46,33,22,14,8,4,2,1,0,97,106,66,44,28,17,12,5,4,2
24,6,112011,1,1435,1402,0,95,75,46,33,22,14,8,4,2,1,0,106,98,75,46,28,16,8,4,3,1
24,6,112011,2,1435,1354,0,95,75,46,33,22,14,8,4,2,1,0,98,97,65,41,29,19,10,7,1,1
24,6,112012,0,1411,1340,0,101,76,53,30,18,9,7,6,3,1,0,104,96,63,43,26,16,9,4,4,3
24,6,112012,1,1411,1325,0,101,76,53,30,18,9,7,6,3,1,0,96,104,71,43,26,13,7,6,3,1
24,6,112012,2,1411,1294,0,101,76,53,30,18,9,7,6,3,1,0,104,104,69,41,22,15,10,7,3,0
24,6,112020,0,1456,1421,0,95,73,47,33,23,11,5,3,2,1,0,102,99,70,44,24,15,9,5,3,2
24,6,112020,2,1456,1439,0,95,73,47,33,23,11,5,3,2,1,0,95,102,67,41,26,17,10,5,3,2
24,6,112021,0,1406,1345,0,99,73,48,31,19,11,6,5,2,2,0,93,106,66,42,28,14,8,5,3,2
24,6,112021,1,1406,1343,0,99,73,48,31,19,11,6,5,2,2,0,106,98,71,41,21,13,8,6,4,1
24,6,112021,2,1406,1390,0,99,73,48,31,19,11,6,5,2,2,0,98,93,61,42,28,19,11,5,3,2
24,6,112022,0,1482,1498,0,96,73,49,31,17,13,9,4,3,2,0,99,99,65,42,28,16,12,7,4,3
24,6,112022,1,1482,1524,0,96,73,49,31,17,13,9,4,3,2,0,99,101,69,46,27,16,10,6,4,2
24,6,112022,2,1482,1447,0,96,73,49,31,17,13,9,4,3,2,0,101,99,69,42,26,18,11,7,3,2
24,6,112100,0,1402,1365,0,99,70,46,32,23,13,7,2,2,2,0,99,102,67,43,27,16,8,4,2,2
24,6,112100,1,1402,1389,0,99,70,46,32,23,13,7,2,2,2,0,102,96,67,41,26,19,10,5,2,2
24,6,112100,2,1402,1306,0,99,70,46,32,23,13,7,2,2,2,0,96,99,64,44,29,15,9,5,3,1
24,6,112101,0,1348,1267,0,93,74,53,33,19,9,5,4,2,1,0,99,93,67,39,26,14,7,5,3,1
24,6,112101,1,1348,1253,0,93,74,53,33,19,9,5,4,2,1,0,93,102,63,42,22,15,9,5,3,1
24,6,112101,2,1348,1306,0,93,74,53,33,19,9,5,4,2,1,0,102,99,71,46,26,12,6,3,2,2
24,6,112102,0,1388,1323,0,98,70,47,28,19,15,8,5,2,1,0,97,99,64,39,23,18,12,5,3,1
24,6,112102,1,1388,1353,0,98,70,47,28,19,15,8,5,2,1,0,99,97,65,43,27,18,10,4,2,2
24,6,112102,2,1388,1293,0,98,70,47,28,19,15,8,5,2,1,0,97,97,66,43,28,14,9,7,3,0
24,6,112110,0,1431,1348,0,97,77,52,32,19,12,7,4,2,1,0,92,109,70,40,27,16,10,5,1,1
24,6,112110,1,1431,1355,0,97,77,52,32,19,12,7,4,2,1,0,109,103,69,42,22,14,9,6,3,2
24,6,112110,2,1431,1350,0,97,77,52,32,19,12,7,4,2,1,0,103,92,68,48,29,16,8,4,4,1
24,6,112111,0,1348,1312,0,106,73,48,30,20,10,6,3,3,2,0,102,102,63,40,25,18,11,5,3,1
24,6,112111,1,1348,1235,0,106,73,48,30,20,10,6,3,3,2,0,102,97,65,42,27,12,7,3,2,2
24,6,112111,2,1348,1289,0,106,73,48,30,20,10,6,3,3,2,0,97,102,67,40,22,14,6,6,3,2
24,6,112112,0,1389,1328,0,99,76,50,33,19,11,5,3,2,1,0,97,102,62,40,27,14,9,5,3,2
24,6,112112,1,1389,1289,0,99,76,50,33,19,11,5,3,2,1,0,102,102,71,42,24,13,7,3,3,2
24,6,112112,2,1389,1372,0,99,76,50,33,19,11,5,3,2,1,0,102,97,69,44,25,16,8,5,2,1
24,6,112120,0,1425,1330,0,97,72,44,30,23,15,10,6,1,0,0,101,97,67,46,29,19,10,5,2,0
24,6,112120,1,1425,1361,0,97,72,44,30,23,15,10,6,1,0,0,97,100,69,45,30,17,11,6,2,0
24,6,112120,2,1425,1355,0,97,72,44,30,23,15,10,6,1,0,0,100,101,65,38,26,19,11,6,3,1
24,6,112121,0,1402,1280,0,96,79,51,31,17,10,10,5,2,1,0,98,98,69,43,25,14,10,7,3,0
24,6,112121,1,1402,1291,0,96,79,51,31,17,10,10,5,2,1,0,98,106,69,43,23,15,10,5,2,2
24,6,112121,2,1402,1354,0,96,79,51,31,17,10,10,5,2,1,0,106,98,68,41,28,16,8,6,3,1
24,6,112122,0,1361,1250,0,96,70,50,34,19,13,5,3,3,1,0,100,95,68,43,28,14,7,4,2,1
24,6,112122,1,1361,1270,0,96,70,50,34,19,13,5,3,3,1,0,95,99,62,42,26,16,8,4,3,2
24,6,112122,2,1361,1289,0,96,70,50,34,19,13,5,3,3,1,0,99,100,68,43,24,14,10,4,2,1
24,6,112200,0,1505,1488,0,96,70,49,34,24,13,8,5,3,2,0,105,100,69,49,31,17,9,5,4,3
24,6,112200,1,1505,1430,0,96,70,49,34,24,13,8,5,3,2,0,100,99,72,46,30,19,9,6,3,1
24,6,112200,2,1505,1438,0,96,70,49,34,24,13,8,5,3,2,0,99,105,67,43,28,19,13,7,3,1
24,6,112201,0,1538,1484,0,97,78,50,29,19,13,10,8,4,1,0,102,102,73,44,30,16,10,8,5,2
24,6,112201,1,1538,1518,0,97,78,50,29,19,13,10,8,4,1,0,102,105,72,43,24,20,13,9,5,1
24,6,112201,2,1538,1503,0,97,78,50,29,19,13,10,8,4,1,0,105,102,67,47,30,19,13,6,3,2
24,6,112202,0,1515,1517,0,100,71,49,34,19,15,10,5,3,1,0,107,97,69,48,28,18,12,6,3,2
24,6,112202,1,1515,1515,0,100,71,49,34,19,15,10,5,3,1,0,97,104,67,46,33,19,12,7,3,2
24,6,112202,2,1515,1442,0,100,71,49,34,19,15,10,5,3,1,0,104,107,72,43,27,17,11,7,4,1
24,6,112210,0,1457,1369,0,100,75,49,32,21,12,9,5,3,1,0,104,102,74,44,23,15,10,7,3,1
24,6,112210,1,1457,1410,0,100,75,49,32,21,12,9,5,3,1,0,102,101,66,45,29,19,11,6,3,1
24,6,112210,2,1457,1405,0,100,75,49,32,21,12,9,5,3,1,0,101,104,67,43,31,17,9,5,3,2
24,6,112211,0,1477,1515,0,98,76,50,35,20,13,8,4,2,1,0,104,102,70,48,33,17,9,6,2,1
24,6,112211,1,1477,1418,0,98,76,50,35,20,13,8,4,2,1,0,102,103,72,42,26,16,10,6,3,2
24,6,112211,2,1477,1474,0,98,76,50,35,20,13,8,4,2,1,0,103,104,69,45,26,17,11,5,4,2
24,6,112212,0,1490,1487,0,97,71,49,33,25,15,9,5,1,1,0,98,105,71,44,30,20,11,7,2,1
24,6,112212,1,1490,1472,0,97,71,49,33,25,15,9,5,1,1,0,105,104,70,44,28,19,12,6,4,1
24,6,112212,2,1490,1398,0,97,71,49,33,25,15,9,5,1,1,0,104,98,69,51,32,18,9,4,2,1
24,6,112220,0,1487,1418,0,101,80,51,30,21,15,10,6,2,0,0,107,105,71,46,30,20,9,5,3,1
24,6,112220,1,1487,1445,0,101,80,51,30,21,15,10,6,2,0,0,105,104,69,44,29,17,13,8,3,0
24,6,112220,2,1487,1375,0,101,80,51,30,21,15,10,6,2,0,0,104,107,75,45,25,17,11,5,2,1
24,6,112221,0,1466,1401,0,102,74,51,35,21,13,8,3,3,2,0,105,104,75,45,26,15,11,6,2,1
24,6,112221,1,1466,1383,0,102,74,51,35,21,13,8,3,3,2,0,104,103,65,44,29,18,9,5,3,2
24,6,112221,2,1466,1448,0,102,74,51,35,21,13,8,3,3,2,0,103,105,70,47,30,17,9,5,3,2
24,6,112222,0,1459,1409,0,94,72,51,35,24,15,5,4,2,1,0,98,108,72,47,31,18,8,3,2,1
24,6,112222,1,1459,1385,0,94,72,51,35,24,15,5,4,2,1,0,108,98,72,46,27,17,10,5,2,1
24,6,112222,2,1459,1403,0,94,72,51,35,24,15,5,4,2,1,0,98,98,66,45,29,17,10,5,4,2
24,6,200000,0,1260,1208,0,84,70,39,25,18,13,8,3,1,1,0,91,82,60,36,23,15,9,6,2,1
24,6,200000,1,1260,1190,0,84,70,39,25,18,13,8,3,1,1,0,82,90,57,38,25,16,10,4,2,1
24,6,200000,2,1260,1191,0,84,70,39,25,18,13,8,3,1,1,0,90,91,62,35,22,14,8,4,2,1
24,6,200001,0,1205,1102,0,87,62,45,29,17,9,6,4,2,1,0,85,86,58,40,24,14,6,5,2,0
24,6,200001,1,1205,1175,0,87,62,45,29,17,9,6,4,2,1,0,86,91,59,34,21,14,9,5,3,2
24,6,200001,2,1205,1113,0,87,62,45,29,17,9,6,4,2,1,0,91,85,58,39,23,11,7,3,2,1
24,6,200002,0,1215,1148,0,84,59,40,25,17,11,6,5,3,1,0,85,82,59,34,20,15,10,5,2,1
24,6,200002,1,1215,1191,0,84,59,40,25,17,11,6,5,3,1,0,82,84,50,36,25,15,8,5,4,2
24,6,200002,2,1215,1147,0,84,59,40,25,17,11,6,5,3,1,0,84,85,58,38,23,13,8,5,3,1
24,6,200010,0,1217,1248,0,84,66,41,27,17,11,4,4,2,2,0,89,85,58,35,22,17,11,4,3,2
24,6,200010,1,1217,1156,0,84,66,41,27,17,11,4,4,2,2,0,85,85,56,37,25,11,7,4,3,2
24,6,200010,2,1217,1170,0,84,66,41,27,17,11,4,4,2,2,0,85,89,61,37,21,13,6,5,3,1
24,6,200011,0,1284,1260,0,89,61,41,26,17,11,8,4,3,1,0,82,91,54,36,25,16,10,5,3,2
24,6,200011,1,1284,1293,0,89,61,41,26,17,11,8,4,3,1,0,91,90,61,38,24,14,9,6,3,2
24,6,200011,2,1284,1354,0,89,61,41,26,17,11,8,4,3,1,0,90,82,59,39,23,16,10,7,4,2
24,6,200012,0,1217,1219,0,78,63,44,29,17,8,5,2,1,1,0,90,85,59,36,20,12,7,5,3,2
24,6,200012,2,1217,1185,0,78,63,44,29,17,8,5,2,1,1,0,76,90,56,35,22,13,7,4,2,2
24,6,200020,0,1250,1225,0,82,61,43,27,19,11,5,3,2,1,0,86,88,61,37,23,13,6,5,4,3
24,6,200020,1,1250,1215,0,82,61,43,27,19,11,5,3,2,1,0,88,82,57,37,23,15,10,4,3,1
24,6,200020,2,1250,1221,0,82,61,43,27,19,11,5,3,2,1,0,82,86,56,39,24,15,8,4,1,1
24,6,200021,0,1211,1187,0,81,62,40,24,15,10,8,5,2,1,0,86,80,55,36,22,10,8,7,4,2
24,6,200021,1,1211,1149,0,81,62,40,24,15,10,8,5,2,1,0,80,83,56,36,21,16,8,5,4,1
24,6,200021,2,1211,1210,0,81,62,40,24,15,10,8,5,2,1,0,83,86,57,34,23,16,11,5,1,1
24,6,200022,0,1201,1147,0,87,60,39,27,16,10,6,3,3,2,0,82,87,56,35,23,14,6,3,2,2
24,6,200022,1,1201,1157,0,87,60,39,27,16,10,6,3,3,2,0,87,84,56,34,20,13,10,7,3,1
24,6,200022,2,1201,1152,0,87,60,39,27,16,10,6,3,3,2,0,84,82,54,37,24,13,8,4,3,2
24,6,200100,0,1005,930,0,78,56,39,25,17,8,4,1,1,1,0,69,84,50,28,20,12,4,3,1,1
24,6,200100,1,1005,870,0,78,56,39,25,17,8,4,1,1,1,0,84,77,53,30,16,10,7,3,1,0
24,6,200100,2,1005,890,0,78,56,39,25,17,8,4,1,1,1,0,77,69,49,38,21,10,4,1,1,1
24,6,200101,0,948,875,0,80,57,37,22,14,9,3,2,1,0,0,81,74,47,25,16,12,7,3,1,0
24,6,200101,1,948,833,0,80,57,37,22,14,9,3,2,1,0,0,74,70,47,34,18,8,5,2,1,0
24,6,200101,2,948,834,0,80,57,37,22,14,9,3,2,1,0,0,70,81,51,29,17,9,3,1,1,1
24,6,200102,0,982,891,0,77,58,36,25,13,9,5,3,1,0,0,75,75,48,28,21,11,8,2,0,0
24,6,200102,1,982,871,0,77,58,36,25,13,9,5,3,1,0,0,75,77,52,31,17,8,4,3,1,1
24,6,200102,2,982,948,0,77,58,36,25,13,9,5,3,1,0,0,77,75,50,33,18,12,6,4,3,0
24,6,200110,0,955,872,0,79,59,36,23,12,7,4,3,1,1,0,77,76,49,32,18,7,4,3,1,1
24,6,200110,1,955,898,0,79,59,36,23,12,7,4,3,1,1,0,76,72,51,31,17,10,4,4,3,0
24,6,200110,2,955,848,0,79,59,36,23,12,7,4,3,1,1,0,72,77,46,24,16,11,8,2,1,1
24,6,200111,0,977,860,0,79,59,39,22,13,8,4,2,2,0,0,73,74,50,32,20,9,5,2,1,0
24,6,200111,1,977,860,0,79,59,39,22,13,8,4,2,2,0,0,74,81,52,27,14,9,6,3,1,1
24,6,200111,2,977,906,0,79,59,39,22,13,8,4,2,2,0,0,81,73,47,31,17,11,5,3,2,1
24,6,200112,0,909,844,0,83,56,35,20,13,8,6,2,0,0,0,79,73,47,30,15,10,5,3,1,0
24,6,200112,1,909,854,0,83,56,35,20,13,8,6,2,0,0,0,73,71,45,28,19,12,7,2,0,0
24,6,200112,2,909,780,0,83,56,35,20,13,8,6,2,0,0,0,71,79,48,26,15,7,4,3,1,0
24,6,200120,0,1005,922,0,83,61,38,23,15,9,5,2,1,0,0,76,76,53,33,17,10,6,4,1,0
24,6,200120,1,1005,905,0,83,61,38,23,15,9,5,2,1,0,0,76,85,52,30,18,12,7,2,1,0
24,6,200120,2,1005,895,0,83,61,38,23,15,9,5,2,1,0,0,85,76,49,30,20,10,4,2,1,1
24,6,200121,0,955,915,0,80,57,38,23,14,7,4,2,1,1,0,72,76,46,29,18,11,6,4,1,1
24,6,200121,1,955,929,0,80,57,38,23,14,7,4,2,1,1,0,76,79,51,31,16,9,5,2,2,1
24,6,200121,2,955,816,0,80,57,38,23,14,7,4,2,1,1,0,79,72,50,30,18,9,4,2,1,0
24,6,200122,0,1017,1019,0,76,62,37,25,13,7,4,3,2,1,0,80,72,53,28,20,14,7,4,2,1
24,6,200122,1,1017,956,0,76,62,37,25,13,7,4,3,2,1,0,72,79,45,30,19,8,6,4,3,2
24,6,200122,2,1017,1010,0,76,62,37,25,13,7,4,3,2,1,0,79,80,57,35,17,9,5,3,2,1
24,6,200200,0,1126,1053,0,85,61,40,25,15,10,5,1,1,1,0,85,77,53,34,20,12,7,3,2,1
24,6,200200,1,1126,1081,0,85,61,40,25,15,10,5,1,1,1,0,77,84,53,34,20,12,6,3,1,1
24,6,200200,2,1126,1076,0,85,61,40,25,15,10,5,1,1,1,0,84,85,55,32,20,11,7,4,2,2
24,6,200201,0,1111,1013,0,80,61,38,23,16,9,5,4,1,1,0,81,81,56,34,20,11,6,4,2,1
24,6,200201,1,1111,1111,0,80,61,38,23,16,9,5,4,1,1,0,81,77,51,31,21,14,7,4,3,1
24,6,200201,2,1111,1054,0,80,61,38,23,16,9,5,4,1,1,0,77,81,52,33,19,12,8,4,2,1
24,6,200202,0,1094,1038,0,83,62,38,23,12,8,7,4,2,1,0,81,78,55,36,18,9,7,5,3,1
24,6,200202,1,1094,1028,0,83,62,38,23,12,8,7,4,2,1,0,78,81,53,29,19,13,7,4,3,1
24,6,200202,2,1094,1030,0,83,62,38,23,12,8,7,4,2,1,0,81,81,49,30,20,12,8,5,1,1
24,6,200210,0,1035,956,0,81,62,38,25,14,8,4,2,2,1,0,76,79,51,30,20,11,7,2,2,1
24,6,200210,1,1035,938,0,81,62,38,25,14,8,4,2,2,1,0,79,82,51,31,17,10,5,3,1,1
24,6,200210,2,1035,975,0,81,62,38,25,14,8,4,2,2,1,0,82,76,54,33,19,10,5,4,2,1
24,6,200211,0,972,901,0,84,59,39,26,16,6,3,2,1,0,0,80,78,52,31,17,11,4,2,1,1
24,6,200211,1,972,863,0,84,59,39,26,16,6,3,2,1,0,0,78,78,50,29,20,10,4,2,1,0
24,6,200211,2,972,847,0,84,59,39,26,16,6,3,2,1,0,0,78,80,50,33,17,7,4,2,1,0
24,6,200212,0,992,862,0,81,60,40,21,13,9,5,3,1,0,0,76,78,48,28,17,11,6,3,2,0
24,6,200212,1,992,901,0,81,60,40,21,13,9,5,3,1,0,0,78,79,50,32,18,9,6,3,1,0
24,6,200212,2,992,937,0,81,60,40,21,13,9,5,3,1,0,0,79,76,54,32,17,11,6,3,1,1
24,6,200220,0,1110,1048,0,83,63,38,25,16,10,6,2,1,1,0,81,80,52,28,21,12,8,5,3,1
24,6,200220,1,1110,1034,0,83,63,38,25,16,10,6,2,1,1,0,80,85,53,36,18,11,7,2,1,1
24,6,200220,2,1110,1072,0,83,63,38,25,16,10,6,2,1,1,0,85,81,58,36,23,14,6,4,1,1
24,6,200221,0,1130,1056,0,85,63,42,25,15,8,5,4,2,1,0,84,87,53,32,19,12,5,3,3,2
24,6,200221,1,1130,1042,0,85,63,42,25,15,8,5,4,2,1,0,87,79,54,38,22,12,7,4,2,0
24,6,200221,2,1130,1062,0,85,63,42,25,15,8,5,4,2,1,0,79,84,58,32,19,11,8,5,2,1
24,6,200222,0,1099,1022,0,86,60,41,24,12,8,5,4,3,1,0,83,81,53,33,20,9,7,5,3,1
24,6,200222,1,1099,1025,0,86,60,41,24,12,8,5,4,3,1,0,81,80,54,32,17,11,7,5,3,1
24,6,200222,2,1099,1059,0,86,60,41,24,12,8,5,4,3,1,0,80,83,51,33,20,13,7,3,2,2
24,6,201000,0,1130,1096,0,83,60,41,26,14,7,4,3,2,1,0,82,79,54,35,21,11,5,4,2,1
24,6,201000,1,1130,1083,0,83,60,41,26,14,7,4,3,2,1,0,79,82,53,33,19,10,7,5,3,2
24,6,201000,2,1130,1086,0,83,60,41,26,14,7,4,3,2,1,0,82,82,53,32,19,12,7,3,3,2
24,6,201001,0,1105,1059,0,82,60,40,24,15,10,5,3,1,1,0,75,79,52,32,20,12,8,4,1,1
24,6,201001,1,1105,1080,0,82,60,40,24,15,10,5,3,1,1,0,79,88,52,34,19,12,7,4,3,1
24,6,201001,2,1105,1017,0,82,60,40,24,15,10,5,3,1,1,0,88,75,56,34,21,12,6,3,2,1
24,6,201002,0,1091,1025,0,86,62,38,22,14,10,6,3,2,1,0,82,82,51,33,19,13,7,4,2,1
24,6,201002,1,1091,1050,0,86,62,38,22,14,10,6,3,2,1,0,82,80,52,32,21,13,8,3,2,1
24,6,201002,2,1091,1011,0,86,62,38,22,14,10,6,3,2,1,0,80,82,55,31,18,10,7,5,2,1
24,6,201010,0,1080,1006,0,80,59,36,24,14,8,7,2,2,2,0,73,79,54,34,19,10,6,4,2,1
24,6,201010,1,1080,1010,0,80,59,36,24,14,8,7,2,2,2,0,79,82,53,28,19,14,7,5,2,1
24,6,201010,2,1080,1044,0,80,59,36,24,14,8,7,2,2,2,0,82,73,47,33,21,11,8,4,2,2
24,6,201011,0,1046,1043,0,77,59,38,24,16,8,3,3,2,1,0,72,82,49,32,21,13,6,3,2,1
24,6,201011,1,1046,1014,0,77,59,38,24,16,8,3,3,2,1,0,82,78,55,32,18,10,7,4,2,1
24,6,201011,2,1046,980,0,77,59,38,24,16,8,3,3,2,1,0,78,72,51,32,19,11,5,3,3,2
24,6,201012,0,1090,1045,0,82,62,37,22,13,10,7,5,2,0,0,82,74,50,29,21,14,9,6,2,0
24,6,201012,1,1090,1013,0,82,62,37,22,13,10,7,5,2,0,0,74,84,50,32,19,11,9,4,2,1
24,6,201012,2,1090,1062,0,82,62,37,22,13,10,7,5,2,0,0,84,82,58,35,19,12,6,4,3,1
24,6,201020,0,1171,1156,0,81,56,36,25,14,12,7,4,2,1,0,81,79,51,35,21,13,9,3,3,2
24,6,201020,1,1171,1133,0,81,56,36,25,14,12,7,4,2,1,0,79,79,54,36,24,15,7,5,2,1
24,6,201020,2,1171,1132,0,81,56,36,25,14,12,7,4,2,1,0,79,81,53,31,21,13,11,7,3,1
24,6,201021,0,1174,1098,0,77,61,38,29,19,10,6,3,2,1,0,82,81,56,34,26,14,5,4,2,1
24,6,201021,1,1174,1089,0,77,61,38,29,19,10,6,3,2,1,0,81,83,58,35,19,13,10,6,2,0
24,6,201021,2,1174,1097,0,77,61,38,29,19,10,6,3,2,1,0,83,82,55,39,25,14,7,2,2,2
24,6,201022,0,1135,1072,0,81,59,43,24,18,9,6,4,2,1,0,87,77,54,33,18,13,8,5,3,1
24,6,201022,1,1135,1112,0,81,59,43,24,18,9,6,4,2,1,0,77,83,52,40,24,16,7,3,1,1
24,6,201022,2,1135,1115,0,81,59,43,24,18,9,6,4,2,1,0,83,87,60,34,22,11,7,5,3,1
24,6,201100,0,1307,1379,0,84,65,44,23,13,9,7,6,2,2,0,82,91,59,35,23,14,9,7,4,3
24,6,201100,1,1307,1319,0,84,65,44,23,13,9,7,6,2,2,0,91,85,58,35,20,13,10,7,5,2
24,6,201101,0,1228,1325,0,81,56,38,25,15,10,7,3,3,2,0,82,79,53,35,25,15,10,7,4,3
24,6,201101,1,1228,1232,0,81,56,38,25,15,10,7,3,3,2,0,79,82,52,35,22,13,9,5,4,2
24,6,201101,2,1228,1290,0,81,56,38,25,15,10,7,3,3,2,0,82,82,57,36,21,15,9,6,3,3
24,6,201110,0,1190,1157,0,89,59,41,21,15,10,6,4,2,1,0,87,83,54,31,19,13,10,5,3,1
24,6,201110,1,1190,1187,0,89,59,41,21,15,10,6,4,2,1,0,83,80,57,37,19,12,7,4,3,2
24,6,201110,2,1190,1186,0,89,59,41,21,15,10,6,4,2,1,0,80,87,50,34,23,15,8,6,3,2
24,6,201111,0,1234,1223,0,83,60,35,27,14,11,8,4,3,2,0,87,76,51,35,24,16,11,5,3,2
24,6,201111,1,1234,1254,0,83,60,35,27,14,11,8,4,3,2,0,76,85,54,39,25,12,9,6,3,2
24,6,201111,2,1234,1251,0,83,60,35,27,14,11,8,4,3,2,0,85,87,60,31,21,15,9,7,4,2
24,6,201112,0,1195,1134,0,82,67,44,26,16,8,4,3,3,2,0,84,85,60,37,20,12,7,5,4,2
24,6,201112,1,1195,1193,0,82,67,44,26,16,8,4,3,3,2,0,85,87,58,35,22,14,7,3,3,2
24,6,201112,2,1195,1131,0,82,67,44,26,16,8,4,3,3,2,0,87,84,56,35,21,11,7,5,2,2
24,6,201120,0,1301,1282,0,82,64,41,27,15,8,6,5,4,2,0,86,89,58,36,23,14,10,5,4,4
24,6,201120,1,1301,1313,0,82,64,41,27,15,8,6,5,4,2,0,89,81,57,36,24,14,7,6,5,3
24,6,201120,2,1301,1338,0,82,64,41,27,15,8,6,5,4,2,0,81,86,59,38,22,14,10,8,4,1
24,6,201121,0,1301,1335,0,80,61,42,26,16,11,7,4,2,1,0,83,85,57,39,23,15,10,5,4,3
24,6,201121,2,1301,1318,0,80,61,42,26,16,11,7,4,2,1,0,85,83,58,38,23,15,9,6,3,2
24,6,201122,0,1212,1166,0,88,63,37,21,16,12,7,4,2,2,0,80,91,54,33,21,14,8,5,4,2
24,6,201122,1,1212,1203,0,88,63,37,21,16,12,7,4,2,2,0,91,82,59,35,23,16,9,5,2,1
24,6,201122,2,1212,1192,0,88,63,37,21,16,12,7,4,2,2,0,82,80,52,34,21,14,11,6,3,2
24,6,201200,0,1265,1214,0,85,64,44,28,18,8,5,4,3,2,0,85,89,56,35,25,14,10,5,2,1
24,6,201200,1,1265,1216,0,85,64,44,28,18,8,5,4,3,2,0,89,88,60,41,21,11,7,5,4,3
24,6,201200,2,1265,1226,0,85,64,44,28,18,8,5,4,3,2,0,88,85,61,37,23,16,6,5,4,2
24,6,201201,0,1156,1069,0,84,57,41,25,16,12,5,3,3,1,0,86,83,54,36,21,13,8,3,2,1
24,6,201201,1,1156,1141,0,84,57,41,25,16,12,5,3,3,1,0,83,78,57,37,23,15,7,3,2,2
24,6,201201,2,1156,1104,0,84,57,41,25,16,12,5,3,3,1,0,78,86,52,33,21,12,9,6,3,1
24,6,201202,0,1272,1226,0,83,63,39,28,17,11,8,4,1,1,0,89,81,58,40,22,13,9,6,4,2
24,6,201202,1,1272,1250,0,83,63,39,28,17,11,8,4,1,1,0,81,87,57,37,25,16,9,4,3,1
24,6,201202,2,1272,1258,0,83,63,39,28,17,11,8,4,1,1,0,87,89,59,34,25,15,9,6,1,1
24,6,201210,0,1114,1104,0,79,58,37,25,17,12,5,3,2,1,0,81,78,57,36,20,13,9,4,3,1
24,6,201210,1,1114,1048,0,79,58,37,25,17,12,5,3,2,1,0,78,80,52,31,21,15,8,3,1,1
24,6,201210,2,1114,1035,0,79,58,37,25,17,12,5,3,2,1,0,80,81,51,35,24,12,6,4,2,1
24,6,201211,0,1128,1082,0,86,61,36,23,16,9,6,3,2,1,0,75,82,50,31,19,15,8,5,2,2
24,6,201211,1,1128,1070,0,86,61,36,23,16,9,6,3,2,1,0,82,87,54,32,21,12,8,4,3,1
24,6,201211,2,1128,1081,0,86,61,36,23,16,9,6,3,2,1,0,87,75,54,34,21,11,6,4,2,1
24,6,201212,0,1097,1025,0,80,63,41,24,13,8,6,4,2,1,0,81,79,50,30,19,15,9,5,2,0
24,6,201212,1,1097,987,0,80,63,41,24,13,8,6,4,2,1,0,79,82,52,35,20,8,7,4,2,2
24,6,201212,2,1097,1054,0,80,63,41,24,13,8,6,4,2,1,0,82,81,60,34,19,11,5,4,3,1
24,6,201220,0,1314,1321,0,80,60,43,30,18,10,7,4,1,1,0,79,92,59,35,23,14,10,7,3,2
24,6,201220,1,1314,1291,0,80,60,43,30,18,10,7,4,1,1,0,92,86,61,40,23,13,8,4,4,2
24,6,201221,0,1235,1222,0,79,66,44,24,16,9,6,4,3,2,0,88,82,54,37,22,13,9,5,4,3
24,6,201221,1,1235,1174,0,79,66,44,24,16,9,6,4,3,2,0,82,84,59,41,24,12,5,4,4,2
24,6,201221,2,1235,1248,0,79,66,44,24,16,9,6,4,3,2,0,84,88,62,31,19,16,11,7,2,1
24,6,201222,0,1189,1122,0,89,62,38,26,16,11,6,3,2,1,0,82,88,54,33,25,12,7,4,2,2
24,6,201222,1,1189,1200,0,89,62,38,26,16,11,6,3,2,1,0,88,86,58,35,18,12,8,6,4,2
24,6,201222,2,1189,1260,0,89,62,38,26,16,11,6,3,2,1,0,86,82,55,37,24,17,10,4,2,1
