q,K,digit,G,G2,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
26,7,0,2129,2463,0,183,147,101,69,42,25,12,7,6,3,196,203,141,90,60,32,14,7,5,3,1
26,7,1,2129,2501,0,183,147,101,69,42,25,12,7,6,3,197,196,135,90,53,32,21,10,7,3,1
26,7,2,2129,2498,0,183,147,101,69,42,25,12,7,6,3,203,197,137,86,52,32,19,12,5,4,2
26,7,0,2425,2972,0,201,159,107,69,41,28,20,11,6,3,212,218,144,96,59,35,24,16,9,4,1
26,7,1,2425,2920,0,201,159,107,69,41,28,20,11,6,3,218,212,151,93,60,40,25,13,6,4,3
26,7,2,2425,2966,0,201,159,107,69,41,28,20,11,6,3,218,218,152,99,62,37,22,14,8,4,2
26,7,0,2451,3069,0,199,151,99,64,43,28,18,14,6,3,204,214,141,93,60,37,25,15,9,5,2
26,7,1,2451,3069,0,199,151,99,64,43,28,18,14,6,3,212,204,146,94,63,40,26,16,8,3,3
26,7,2,2451,3071,0,199,151,99,64,43,28,18,14,6,3,214,212,144,93,58,40,23,15,11,6,3
26,7,0,2416,2898,0,203,148,107,67,46,29,17,8,5,4,218,214,148,97,61,37,21,11,5,5,4
26,7,1,2416,2933,0,203,148,107,67,46,29,17,8,5,4,207,218,140,94,61,39,25,12,8,4,2
26,7,2,2416,2965,0,203,148,107,67,46,29,17,8,5,4,214,207,148,97,59,38,22,16,9,5,3
26,7,0,2239,2653,0,200,150,107,66,38,22,16,12,7,3,196,212,147,91,52,29,18,15,8,4,2
26,7,1,2239,2663,0,200,150,107,66,38,22,16,12,7,3,214,196,134,91,60,34,23,11,7,4,1
26,7,2,2239,2669,0,200,150,107,66,38,22,16,12,7,3,212,214,141,90,53,36,20,13,8,3,1
26,7,0,2282,2825,0,193,151,94,64,44,27,19,11,5,3,200,219,134,89,59,36,23,12,8,5,2
26,7,1,2282,2738,0,193,151,94,64,44,27,19,11,5,3,195,200,134,84,60,41,26,14,5,3,2
26,7,2,2282,2813,0,193,151,94,64,44,27,19,11,5,3,219,195,153,97,57,35,19,15,9,3,2
26,7,0,2252,2788,0,194,137,99,63,45,33,17,10,6,3,198,201,133,96,66,42,24,13,5,3,2
26,7,1,2252,2650,0,194,137,99,63,45,33,17,10,6,3,209,198,140,91,56,40,22,9,6,4,1
26,7,2,2252,2725,0,194,137,99,63,45,33,17,10,6,3,201,209,141,90,56,33,24,15,9,3,1
26,7,0,2167,2520,0,194,144,99,66,46,30,14,7,5,3,213,195,139,91,57,34,17,10,6,3,1
26,7,1,2167,2603,0,194,144,99,66,46,30,14,7,5,3,201,213,141,90,59,34,21,10,6,3,1
26,7,2,2167,2611,0,194,144,99,66,46,30,14,7,5,3,195,201,135,90,56,38,22,10,4,3,2
26,7,0,2299,2780,0,191,150,103,70,38,25,17,9,6,3,206,202,144,92,57,35,22,14,7,4,2
26,7,1,2299,2844,0,191,150,103,70,38,25,17,9,6,3,208,206,140,91,58,35,21,13,8,4,2
26,7,2,2299,2765,0,191,150,103,70,38,25,17,9,6,3,202,208,141,92,57,32,21,12,7,5,3
26,7,0,2253,2713,0,195,148,96,63,43,26,18,10,4,2,202,202,142,84,55,35,20,13,8,5,2
26,7,1,2253,2725,0,195,148,96,63,43,26,18,10,4,2,205,202,137,94,60,34,21,12,6,3,2
26,7,2,2253,2732,0,195,148,96,63,43,26,18,10,4,2,202,205,135,88,55,38,23,13,6,2,2
26,7,0,2259,2681,0,205,150,98,62,41,27,16,7,6,4,210,201,141,88,58,36,19,12,7,4,2
26,7,1,2259,2773,0,205,150,98,62,41,27,16,7,6,4,209,210,141,93,53,35,21,11,7,5,4
26,7,2,2259,2785,0,205,150,98,62,41,27,16,7,6,4,201,209,133,84,56,34,24,14,7,5,2
26,7,0,2161,2556,0,192,154,103,63,37,24,14,10,6,4,209,203,141,82,45,34,21,13,8,2,1
26,7,1,2161,2562,0,192,154,103,63,37,24,14,10,6,4,196,209,145,90,54,28,16,12,7,4,2
26,7,2,2161,2599,0,192,154,103,63,37,24,14,10,6,4,203,196,130,90,60,34,22,10,6,5,2
26,7,0,2161,2553,0,198,147,101,68,41,20,11,8,4,3,208,202,143,92,49,27,15,10,7,4,3
26,7,1,2161,2580,0,198,147,101,68,41,20,11,8,4,3,196,208,136,85,51,29,20,11,7,4,2
26,7,2,2161,2675,0,198,147,101,68,41,20,11,8,4,3,202,196,129,84,60,36,16,10,6,4,3
26,7,0,2395,2973,0,207,153,104,66,46,26,15,12,6,4,221,206,143,90,61,42,22,14,10,5,2
26,7,1,2395,2922,0,207,153,104,66,46,26,15,12,6,4,216,221,155,96,56,33,22,15,9,5,3
26,7,2,2395,2879,0,207,153,104,66,46,26,15,12,6,4,206,216,138,97,62,38,23,12,7,4,3
26,7,0,2350,2812,0,198,153,105,68,44,28,15,8,6,5,217,205,144,95,63,37,20,12,8,6,2
26,7,1,2350,2841,0,198,153,105,68,44,28,15,8,6,5,211,217,151,96,53,35,24,13,6,4,3
26,7,2,2350,2801,0,198,153,105,68,44,28,15,8,6,5,205,211,140,91,61,37,21,12,8,4,3
26,7,0,2387,2895,0,200,150,106,69,42,29,19,11,6,2,213,216,150,95,60,39,22,14,8,4,1
26,7,1,2387,2868,0,200,150,106,69,42,29,19,11,6,2,208,213,147,101,60,35,22,12,6,4,2
26,7,2,2387,2869,0,200,150,106,69,42,29,19,11,6,2,216,208,140,91,61,38,26,15,8,3,2
26,7,0,2419,3000,0,194,154,104,71,45,26,16,8,6,4,209,213,148,95,64,38,22,15,6,4,4
26,7,1,2419,3047,0,194,154,104,71,45,26,16,8,6,4,212,209,148,98,58,37,23,12,8,6,4
26,7,2,2419,2974,0,194,154,104,71,45,26,16,8,6,4,213,212,144,93,60,36,21,13,10,6,2
26,7,0,2470,3101,0,199,145,101,69,43,27,20,12,8,3,208,212,145,98,65,39,22,15,10,5,3
26,7,1,2470,3048,0,199,145,101,69,43,27,20,12,8,3,211,208,138,95,63,38,25,15,9,6,3
26,7,2,2470,3091,0,199,145,101,69,43,27,20,12,8,3,212,211,149,94,58,40,27,17,8,4,1
26,7,0,2354,2870,0,201,154,108,65,42,28,17,11,4,3,205,221,143,92,59,36,24,14,7,3,2
26,7,1,2354,2825,0,201,154,108,65,42,28,17,11,4,3,211,205,144,98,60,38,22,14,6,3,2
26,7,2,2354,2819,0,201,154,108,65,42,28,17,11,4,3,221,211,149,92,55,35,21,11,9,5,3
26,7,0,2370,2931,0,194,155,105,68,42,25,15,10,7,4,203,211,140,91,55,36,20,14,9,5,3
26,7,1,2370,3071,0,194,155,105,68,42,25,15,10,7,4,216,203,150,96,63,34,22,12,9,7,4
26,7,2,2370,2965,0,194,155,105,68,42,25,15,10,7,4,211,216,146,94,58,38,24,15,8,4,2
26,7,0,2345,2844,0,201,153,101,66,40,26,16,9,5,4,212,212,148,91,56,31,20,14,8,5,2
26,7,1,2345,2935,0,201,153,101,66,40,26,16,9,5,4,203,212,137,92,61,37,25,13,6,4,4
26,7,2,2345,2993,0,201,153,101,66,40,26,16,9,5,4,212,203,141,90,55,38,21,13,10,6,4
26,7,0,2357,2807,0,210,157,108,68,44,27,12,9,6,4,225,220,150,94,52,34,21,11,8,6,3
26,7,1,2357,2870,0,210,157,108,68,44,27,12,9,6,4,204,225,146,91,58,37,23,14,6,3,2
26,7,2,2357,2819,0,210,157,108,68,44,27,12,9,6,4,220,204,143,97,64,35,18,10,9,5,3
26,7,0,2232,2758,0,203,163,105,68,39,25,14,7,5,4,217,210,149,90,53,35,20,12,5,3,3
26,7,1,2232,2631,0,203,163,105,68,39,25,14,7,5,4,209,217,149,89,55,30,16,10,8,5,2
26,7,2,2232,2633,0,203,163,105,68,39,25,14,7,5,4,210,209,135,91,57,32,22,11,6,4,2
26,7,0,2301,2728,0,205,153,104,68,44,22,15,10,7,3,209,210,142,96,60,31,17,10,8,6,3
26,7,1,2301,2830,0,205,153,104,68,44,22,15,10,7,3,215,209,141,89,57,39,25,13,7,4,1
26,7,2,2301,2823,0,205,153,104,68,44,22,15,10,7,3,210,215,146,91,55,34,18,15,8,3,2
26,7,0,2232,2671,0,206,158,105,63,41,25,15,11,6,3,205,219,134,89,55,34,22,12,8,4,1
26,7,1,2232,2617,0,206,158,105,63,41,25,15,11,6,3,210,205,144,84,53,37,21,13,6,3,2
26,7,2,2232,2641,0,206,158,105,63,41,25,15,11,6,3,219,210,150,97,57,31,18,11,7,3,1
26,7,0,2189,2617,0,199,151,100,68,42,26,15,8,4,3,213,192,140,88,57,36,19,13,6,3,2
26,7,1,2189,2549,0,199,151,100,68,42,26,15,8,4,3,213,213,146,90,55,29,18,9,5,3,2
26,7,2,2189,2569,0,199,151,100,68,42,26,15,8,4,3,192,213,133,90,56,35,21,10,6,3,1
26,7,0,2157,2495,0,211,151,108,63,40,26,15,6,4,3,212,202,133,90,57,31,17,9,6,3,1
26,7,1,2157,2637,0,211,151,108,63,40,26,15,6,4,3,216,212,146,88,50,34,22,11,5,3,3
26,7,2,2157,2590,0,211,151,108,63,40,26,15,6,4,3,202,216,140,90,53,32,18,11,5,4,2
26,7,0,2344,2829,0,200,151,104,69,44,28,17,10,5,3,213,211,142,90,55,37,24,15,8,3,1
26,7,1,2344,2817,0,200,151,104,69,44,28,17,10,5,3,210,213,143,95,62,35,21,13,7,4,3
26,7,2,2344,2784,0,200,151,104,69,44,28,17,10,5,3,211,210,149,98,62,38,21,10,6,4,2
26,7,0,2263,2760,0,205,154,106,67,40,26,15,9,6,3,212,214,149,90,57,32,17,11,8,5,2
26,7,1,2263,2851,0,205,154,106,67,40,26,15,9,6,3,208,212,144,99,56,32,25,13,6,3,2
26,7,2,2263,2699,0,205,154,106,67,40,26,15,9,6,3,214,208,136,86,56,38,20,12,7,4,2
26,7,0,2297,2877,0,201,154,104,68,42,25,18,10,5,2,217,213,145,95,60,37,20,13,6,4,3
26,7,1,2297,2785,0,201,154,104,68,42,25,18,10,5,2,203,217,140,88,53,37,22,11,6,4,1
26,7,2,2297,2914,0,201,154,104,68,42,25,18,10,5,2,213,203,147,95,61,32,22,15,9,3,2
26,7,0,2085,2402,0,193,145,101,59,36,27,17,9,6,2,195,198,132,85,51,31,21,12,6,2,0
26,7,1,2085,2504,0,193,145,101,59,36,27,17,9,6,2,202,195,133,82,54,33,20,12,5,3,2
26,7,2,2085,2468,0,193,145,101,59,36,27,17,9,6,2,198,202,137,90,51,33,20,10,6,3,0
26,7,0,2083,2391,0,199,149,103,68,38,19,12,10,5,3,203,202,134,83,52,31,16,11,8,2,1
26,7,1,2083,2480,0,199,149,103,68,38,19,12,10,5,3,202,203,140,87,53,29,16,11,6,4,2
26,7,2,2083,2409,0,199,149,103,68,38,19,12,10,5,3,202,202,134,89,51,28,18,9,5,3,1
26,7,0,2017,2404,0,191,150,90,62,42,25,16,7,3,2,200,191,133,83,54,34,18,10,4,2,1
26,7,1,2017,2269,0,191,150,90,62,42,25,16,7,3,2,198,200,134,81,51,32,17,9,5,1,0
26,7,2,2017,2401,0,191,150,90,62,42,25,16,7,3,2,191,198,131,84,53,30,19,10,4,3,2
26,7,0,2130,2468,0,200,141,104,60,41,28,14,7,4,3,199,202,132,91,54,31,18,9,4,3,2
26,7,1,2130,2497,0,200,141,104,60,41,28,14,7,4,3,203,199,136,85,51,33,22,11,6,2,1
26,7,2,2130,2536,0,200,141,104,60,41,28,14,7,4,3,202,203,136,87,54,35,18,10,6,4,2
26,7,0,2040,2388,0,201,152,104,71,39,18,10,8,6,2,207,204,135,86,51,31,14,8,4,3,2
26,7,1,2040,2331,0,201,152,104,71,39,18,10,8,6,2,201,207,139,84,51,27,14,8,7,3,0
26,7,2,2040,2414,0,201,152,104,71,39,18,10,8,6,2,204,201,137,89,53,26,17,11,6,3,1
26,7,0,2142,2543,0,196,154,95,60,38,24,15,8,5,3,204,198,139,85,52,33,18,11,6,3,2
26,7,1,2142,2496,0,196,154,95,60,38,24,15,8,5,3,199,204,136,86,52,32,18,10,7,4,2
26,7,2,2142,2595,0,196,154,95,60,38,24,15,8,5,3,198,199,130,80,52,31,22,13,6,4,2
26,7,0,2185,2635,0,194,142,97,62,41,25,15,9,4,3,193,201,136,90,56,31,21,12,7,3,1
26,7,1,2185,2732,0,194,142,97,62,41,25,15,9,4,3,202,193,124,87,56,38,21,12,7,3,3
26,7,2,2185,2583,0,194,142,97,62,41,25,15,9,4,3,201,202,142,83,51,32,18,11,6,5,3
26,7,0,2098,2457,0,196,146,100,63,43,24,13,7,5,3,192,211,134,82,50,31,17,11,7,4,2
26,7,1,2098,2422,0,196,146,100,63,43,24,13,7,5,3,199,192,132,89,60,31,17,9,5,3,1
26,7,2,2098,2562,0,196,146,100,63,43,24,13,7,5,3,211,199,140,89,50,35,20,10,5,3,2
26,7,0,2112,2553,0,188,146,98,64,36,25,16,9,5,3,198,194,132,89,52,31,21,11,6,5,2
26,7,1,2112,2493,0,188,146,98,64,36,25,16,9,5,3,200,198,136,79,50,34,22,12,5,2,1
26,7,2,2112,2565,0,188,146,98,64,36,25,16,9,5,3,194,200,136,90,58,31,17,12,8,3,2
26,7,0,2158,2517,0,194,151,96,59,38,27,19,10,6,2,206,201,141,84,52,33,22,13,5,3,0
26,7,1,2158,2515,0,194,151,96,59,38,27,19,10,6,2,195,206,134,85,55,35,23,12,5,2,1
26,7,2,2158,2550,0,194,151,96,59,38,27,19,10,6,2,201,195,133,88,54,34,19,12,8,3,1
26,7,0,2103,2465,0,199,137,105,67,41,24,11,10,5,2,202,200,130,89,55,34,18,8,6,3,1
26,7,1,2103,2496,0,199,137,105,67,41,24,11,10,5,2,200,202,137,85,52,31,18,10,7,3,1
26,7,2,2103,2411,0,199,137,105,67,41,24,11,10,5,2,200,200,136,92,54,29,17,11,5,2,1
26,7,0,2107,2518,0,196,158,101,66,40,21,14,6,4,3,202,202,136,89,59,32,16,9,4,3,2
26,7,1,2107,2510,0,196,158,101,66,40,21,14,6,4,3,208,202,139,88,50,32,17,10,6,2,2
26,7,2,2107,2476,0,196,158,101,66,40,21,14,6,4,3,202,208,141,81,48,27,18,11,6,5,2
26,7,0,2152,2559,0,187,144,102,66,42,25,14,7,3,3,203,199,135,88,52,32,19,9,7,4,2
26,7,1,2152,2640,0,187,144,102,66,42,25,14,7,3,3,195,203,139,88,55,32,19,13,6,3,2
26,7,2,2152,2558,0,187,144,102,66,42,25,14,7,3,3,199,195,136,90,57,34,18,9,4,3,3
26,7,0,2115,2450,0,206,146,100,64,41,25,13,7,4,3,200,200,138,89,54,29,16,10,6,4,2
26,7,1,2115,2545,0,206,146,100,64,41,25,13,7,4,3,211,200,134,87,54,32,20,9,4,3,2
26,7,2,2115,2461,0,206,146,100,64,41,25,13,7,4,3,200,211,133,83,51,34,18,10,6,2,1
26,7,0,2046,2367,0,194,153,95,59,37,23,14,9,6,2,194,204,131,78,49,28,18,12,7,3,1
26,7,1,2046,2457,0,194,153,95,59,37,23,14,9,6,2,195,194,131,82,55,33,19,9,4,4,2
26,7,2,2046,2394,0,194,153,95,59,37,23,14,9,6,2,204,195,137,86,47,31,18,11,7,2,0
26,7,0,2125,2489,0,193,150,108,65,36,21,14,9,5,2,201,200,134,85,54,29,19,12,5,3,2
26,7,1,2125,2541,0,193,150,108,65,36,21,14,9,5,2,205,201,141,89,51,32,18,10,6,3,2
26,7,2,2125,2603,0,193,150,108,65,36,21,14,9,5,2,200,205,138,89,50,29,17,11,8,4,1
26,7,0,2186,2594,0,199,149,101,67,44,23,16,9,5,2,208,202,137,86,53,34,20,11,5,3,2
26,7,1,2186,2587,0,199,149,101,67,44,23,16,9,5,2,207,208,146,91,57,31,18,12,7,3,1
26,7,2,2186,2590,0,199,149,101,67,44,23,16,9,5,2,202,207,135,92,58,36,19,11,6,3,1
26,7,0,2195,2595,0,199,146,93,63,41,30,14,8,5,4,205,204,136,90,56,34,20,9,6,3,2
26,7,1,2195,2638,0,199,146,93,63,41,30,14,8,5,4,196,205,135,85,52,34,23,13,7,4,2
26,7,2,2195,2622,0,199,146,93,63,41,30,14,8,5,4,204,196,135,85,59,36,20,11,6,4,2
26,7,0,2058,2435,0,198,147,105,60,37,25,16,11,4,1,202,202,137,90,53,34,18,9,6,2,0
26,7,1,2058,2388,0,198,147,105,60,37,25,16,11,4,1,200,202,131,86,48,30,19,11,5,2,1
26,7,2,2058,2364,0,198,147,105,60,37,25,16,11,4,1,202,200,138,83,53,30,20,12,5,1,0
26,7,0,2059,2406,0,201,149,102,69,45,25,13,6,3,1,205,204,138,90,54,32,18,10,4,1,1
26,7,1,2059,2342,0,201,149,102,69,45,25,13,6,3,1,206,205,138,89,54,31,13,7,3,2,1
26,7,2,2059,2332,0,201,149,102,69,45,25,13,6,3,1,204,206,138,86,55,31,18,7,4,2,0
26,7,0,2107,2424,0,199,153,99,66,40,26,15,8,5,2,202,202,136,89,52,30,19,11,5,2,1
26,7,1,2107,2443,0,199,153,99,66,40,26,15,8,5,2,209,202,138,85,53,33,19,10,5,2,1
26,7,2,2107,2463,0,199,153,99,66,40,26,15,8,5,2,202,209,140,87,57,33,18,9,5,3,0
26,7,0,2110,2567,0,197,137,95,70,41,27,13,9,5,3,199,200,138,89,56,34,19,9,6,4,2
26,7,1,2110,2447,0,197,137,95,70,41,27,13,9,5,3,199,199,128,87,57,33,18,11,6,3,0
26,7,2,2110,2521,0,197,137,95,70,41,27,13,9,5,3,200,199,135,88,56,32,21,11,6,2,2
26,7,0,2091,2513,0,204,153,100,59,37,22,15,7,5,3,201,203,132,79,51,33,21,12,6,3,1
26,7,1,2091,2437,0,204,153,100,59,37,22,15,7,5,3,203,201,137,84,49,31,15,11,6,4,2
26,7,2,2091,2468,0,204,153,100,59,37,22,15,7,5,3,203,203,134,87,50,27,18,9,5,3,2
26,7,0,2181,2622,0,185,153,104,63,43,25,19,10,4,2,206,197,141,93,59,35,20,13,7,3,0
26,7,1,2181,2526,0,185,153,104,63,43,25,19,10,4,2,206,206,140,91,52,33,20,12,6,2,1
26,7,2,2181,2592,0,185,153,104,63,43,25,19,10,4,2,197,206,143,87,56,36,21,11,4,2,2
26,7,0,2069,2414,0,209,148,103,60,33,21,16,10,6,3,209,205,142,86,41,26,19,14,7,3,0
26,7,1,2069,2399,0,209,148,103,60,33,21,16,10,6,3,195,209,129,81,55,28,17,11,6,3,1
26,7,2,2069,2482,0,209,148,103,60,33,21,16,10,6,3,205,195,129,85,53,35,20,10,6,3,2
26,7,0,2110,2461,0,201,151,96,62,43,22,14,11,6,2,208,201,136,87,49,30,20,11,8,3,0
26,7,1,2110,2501,0,201,151,96,62,43,22,14,11,6,2,199,208,135,79,53,35,20,14,6,2,1
26,7,2,2110,2443,0,201,151,96,62,43,22,14,11,6,2,201,199,136,90,58,33,15,8,5,3,1
26,7,0,2135,2547,0,181,148,99,67,40,29,15,8,4,2,194,194,137,92,58,33,18,10,6,3,2
26,7,1,2135,2554,0,181,148,99,67,40,29,15,8,4,2,207,194,138,87,57,34,22,10,5,3,1
26,7,2,2135,2485,0,181,148,99,67,40,29,15,8,4,2,194,207,139,87,52,33,20,11,5,2,1
26,7,0,2453,2954,0,202,151,105,70,49,31,17,9,5,4,211,222,149,92,61,38,25,14,8,6,3
26,7,1,2453,3019,0,202,151,105,70,49,31,17,9,5,4,214,211,146,100,67,42,23,12,6,4,3
26,7,2,2453,2943,0,202,151,105,70,49,31,17,9,5,4,222,214,150,102,61,39,22,13,8,3,2
26,7,0,2402,2849,0,204,152,104,72,46,30,19,9,6,3,219,218,155,99,59,35,23,14,6,3,1
26,7,1,2402,2860,0,204,152,104,72,46,30,19,9,6,3,210,219,142,97,67,37,23,13,6,3,2
26,7,2,2402,2853,0,204,152,104,72,46,30,19,9,6,3,218,210,146,95,61,43,23,12,8,5,2
26,7,0,2398,2867,0,205,158,108,67,43,28,19,13,7,3,224,213,148,97,59,39,25,13,7,4,2
26,7,1,2398,2938,0,205,158,108,67,43,28,19,13,7,3,215,224,147,91,58,41,25,15,10,4,1
26,7,2,2398,2808,0,205,158,108,67,43,28,19,13,7,3,213,215,152,101,64,34,21,15,7,3,1
26,7,0,2476,2991,0,205,153,108,72,43,24,20,13,9,5,221,216,153,98,61,41,24,14,10,6,2
26,7,1,2476,2995,0,205,153,108,72,43,24,20,13,9,5,216,221,152,103,59,34,25,19,10,4,1
26,7,2,2476,3016,0,205,153,108,72,43,24,20,13,9,5,216,216,143,94,67,40,23,15,8,5,3
26,7,0,2486,2928,0,211,158,106,67,47,30,19,13,6,3,229,218,155,103,59,40,24,13,7,4,2
26,7,1,2486,3024,0,211,158,106,67,47,30,19,13,6,3,216,229,149,94,61,38,24,16,10,4,2
26,7,2,2486,3029,0,211,158,106,67,47,30,19,13,6,3,218,216,148,97,68,43,26,15,8,4,2
26,7,0,2439,3014,0,196,157,109,73,44,30,16,10,8,5,214,221,153,100,62,38,22,14,10,6,3
26,7,1,2439,2977,0,196,157,109,73,44,30,16,10,8,5,215,214,153,101,62,39,24,13,7,6,3
26,7,2,2439,2903,0,196,157,109,73,44,30,16,10,8,5,221,215,148,96,64,38,25,14,8,3,1
26,7,0,2399,2873,0,206,160,110,73,43,27,17,11,7,4,214,224,153,95,59,38,25,14,7,3,1
26,7,1,2399,2849,0,206,160,110,73,43,27,17,11,7,4,221,214,147,100,66,36,19,12,8,4,2
26,7,2,2399,2897,0,206,160,110,73,43,27,17,11,7,4,224,221,153,98,58,36,23,14,8,5,2
26,7,0,2486,3018,0,207,156,102,69,48,28,18,12,6,3,215,220,146,97,64,38,26,15,9,4,2
26,7,1,2486,3029,0,207,156,102,69,48,28,18,12,6,3,218,215,148,92,62,42,23,17,8,4,3
26,7,2,2486,3030,0,207,156,102,69,48,28,18,12,6,3,220,218,152,101,62,39,22,11,8,5,2
26,7,0,2517,3136,0,204,156,110,68,46,33,19,12,7,3,220,213,148,100,66,46,28,13,8,5,2
26,7,1,2517,3007,0,204,156,110,68,46,33,19,12,7,3,228,220,156,101,57,38,25,17,10,4,1
26,7,2,2517,3017,0,204,156,110,68,46,33,19,12,7,3,213,228,153,100,68,39,24,14,7,4,3
26,7,0,2490,3030,0,208,154,108,71,49,33,17,9,6,2,211,226,155,100,62,38,24,14,7,4,2
26,7,1,2490,3017,0,208,154,108,71,49,33,17,9,6,2,224,211,147,102,65,39,23,13,8,4,2
26,7,2,2490,3060,0,208,154,108,71,49,33,17,9,6,2,226,224,151,97,64,43,24,11,6,4,2
26,7,0,2374,2838,0,209,157,110,73,42,26,16,10,6,3,217,223,149,100,58,33,19,11,8,5,2
26,7,1,2374,2862,0,209,157,110,73,42,26,16,10,6,3,215,217,140,90,61,36,25,14,7,4,2
26,7,2,2374,2839,0,209,157,110,73,42,26,16,10,6,3,223,215,157,99,60,37,20,13,7,3,2
26,7,0,2449,2997,0,205,161,111,69,45,26,17,11,5,4,214,223,146,97,62,40,21,16,8,4,3
26,7,1,2449,2984,0,205,161,111,69,45,26,17,11,5,4,221,214,151,97,61,37,21,11,7,5,3
26,7,2,2449,2957,0,205,161,111,69,45,26,17,11,5,4,223,221,156,98,58,35,25,14,9,4,2
26,7,0,2432,2890,0,207,159,110,70,44,28,19,12,6,4,219,216,145,101,60,36,23,14,9,5,2
26,7,1,2432,2992,0,207,159,110,70,44,28,19,12,6,4,226,219,154,93,64,39,25,15,7,3,2
26,7,2,2432,2998,0,207,159,110,70,44,28,19,12,6,4,216,226,155,101,61,40,23,14,8,4,2
26,7,0,2345,2773,0,206,158,103,69,51,32,18,9,4,2,217,215,148,97,63,40,23,12,4,2,1
26,7,1,2345,2745,0,206,158,103,69,51,32,18,9,4,2,221,217,149,96,63,41,21,12,5,2,1
26,7,2,2345,2745,0,206,158,103,69,51,32,18,9,4,2,215,221,150,96,60,36,22,10,7,3,1
26,7,0,2447,2945,0,202,155,106,72,44,30,20,11,7,2,216,217,148,95,61,40,24,13,8,5,2
26,7,1,2447,3016,0,202,155,106,72,44,30,20,11,7,2,219,216,152,98,66,39,23,14,8,4,2
26,7,2,2447,2999,0,202,155,106,72,44,30,20,11,7,2,217,219,150,102,62,38,26,16,7,3,1
26,7,0,2329,2724,0,205,160,109,75,44,23,15,10,7,3,222,213,152,98,61,32,19,12,8,4,0
26,7,1,2329,2728,0,205,160,109,75,44,23,15,10,7,3,217,222,145,92,57,36,22,13,6,3,2
26,7,2,2329,2748,0,205,160,109,75,44,23,15,10,7,3,213,217,150,97,60,35,18,11,7,4,2
26,7,0,2373,2825,0,207,157,104,67,45,29,19,11,6,3,215,217,145,90,58,41,23,15,7,4,1
26,7,1,2373,2784,0,207,157,104,67,45,29,19,11,6,3,217,215,154,98,62,35,20,12,7,3,1
26,7,2,2373,2848,0,207,157,104,67,45,29,19,11,6,3,217,217,143,97,61,38,26,13,7,3,2
26,7,0,2367,2835,0,213,155,109,67,43,31,17,9,5,3,219,213,148,101,59,34,20,12,6,5,2
26,7,1,2367,2807,0,213,155,109,67,43,31,17,9,5,3,223,219,147,91,58,38,25,11,6,2,2
26,7,2,2367,2890,0,213,155,109,67,43,31,17,9,5,3,213,223,147,95,61,39,23,14,8,4,2
26,7,0,2365,2859,0,200,162,111,72,47,31,18,8,3,2,219,221,147,96,58,39,26,12,5,2,1
26,7,1,2365,2801,0,200,162,111,72,47,31,18,8,3,2,217,219,151,92,61,37,20,13,6,3,2
26,7,2,2365,2844,0,200,162,111,72,47,31,18,8,3,2,221,217,159,107,65,36,19,9,5,3,2
26,7,0,2335,2771,0,210,156,106,72,46,27,17,10,5,2,218,212,142,98,64,41,21,9,7,4,1
26,7,1,2335,2798,0,210,156,106,72,46,27,17,10,5,2,223,218,156,94,54,33,22,16,7,2,1
26,7,2,2335,2746,0,210,156,106,72,46,27,17,10,5,2,212,223,145,95,63,35,20,11,5,3,2
26,7,0,2338,2740,0,214,155,103,66,45,29,17,10,5,4,221,204,140,95,65,40,21,11,5,3,2
26,7,1,2338,2829,0,214,155,103,66,45,29,17,10,5,4,225,221,151,92,55,37,22,12,9,4,2
26,7,2,2338,2826,0,214,155,103,66,45,29,17,10,5,4,204,225,145,94,58,35,24,15,7,4,2
26,7,0,2312,2716,0,205,153,112,75,45,25,17,11,5,2,222,217,155,94,60,35,20,13,5,2,2
26,7,1,2312,2765,0,205,153,112,75,45,25,17,11,5,2,212,222,150,105,62,33,18,10,8,3,1
26,7,2,2312,2724,0,205,153,112,75,45,25,17,11,5,2,217,212,141,94,59,38,23,13,6,3,0
26,7,0,2409,2781,0,211,160,111,72,46,30,20,9,5,3,225,225,159,103,58,35,22,12,6,3,1
26,7,1,2409,2850,0,211,160,111,72,46,30,20,9,5,3,218,225,147,98,62,37,25,14,5,3,2
26,7,2,2409,2846,0,211,160,111,72,46,30,20,9,5,3,225,218,151,96,66,42,21,12,7,3,1
26,7,0,2416,2896,0,212,162,107,69,44,29,17,13,8,3,219,230,154,97,58,38,24,14,9,3,1
26,7,1,2416,2889,0,212,162,107,69,44,29,17,13,8,3,215,219,148,96,63,36,22,15,8,5,1
26,7,2,2416,2811,0,212,162,107,69,44,29,17,13,8,3,230,215,150,97,62,40,24,12,7,3,1
26,7,0,2360,2816,0,213,154,110,77,45,26,15,11,6,2,221,225,154,99,56,36,23,13,8,3,1
26,7,1,2360,2791,0,213,154,110,77,45,26,15,11,6,2,215,221,145,96,64,34,20,12,7,5,1
26,7,2,2360,2816,0,213,154,110,77,45,26,15,11,6,2,225,215,149,99,64,37,19,11,6,2,2
26,7,0,2342,2733,0,210,165,107,66,44,29,18,9,5,3,214,220,147,98,58,34,22,12,9,3,0
26,7,1,2342,2807,0,210,165,107,66,44,29,18,9,5,3,224,214,149,90,59,37,23,16,6,4,2
