q,K,path,digit,G,G2,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
26,5,21112,0,1639,2122,0,101,97,69,46,32,21,13,7,4,2,133,133,102,69,43,28,17,11,4,4,2
26,5,21112,1,1639,2150,0,101,97,69,46,32,21,13,7,4,2,133,130,101,64,42,26,17,11,8,4,3
26,5,21112,2,1639,2060,0,101,97,69,46,32,21,13,7,4,2,130,133,92,65,44,29,17,8,5,2,1
26,5,21120,0,1448,1706,0,96,99,61,41,28,19,14,6,3,2,127,121,97,58,38,23,14,9,3,2,1
26,5,21120,1,1448,1746,0,96,99,61,41,28,19,14,6,3,2,121,122,89,59,37,25,14,9,5,3,1
26,5,21120,2,1448,1739,0,96,99,61,41,28,19,14,6,3,2,122,127,88,58,39,25,17,8,4,1,1
26,5,21121,0,1438,1677,0,99,99,68,46,28,15,9,7,4,2,123,133,94,58,36,21,13,8,6,2,0
26,5,21121,1,1438,1735,0,99,99,68,46,28,15,9,7,4,2,133,122,94,60,37,23,12,7,4,3,1
26,5,21121,2,1438,1715,0,99,99,68,46,28,15,9,7,4,2,122,123,91,62,39,22,13,8,4,2,2
26,5,21122,0,1451,1771,0,99,96,70,42,29,19,10,6,3,2,127,124,96,62,38,23,15,9,5,2,1
26,5,21122,1,1451,1703,0,99,96,70,42,29,19,10,6,3,2,124,127,92,59,38,23,14,7,4,2,1
26,5,21122,2,1451,1805,0,99,96,70,42,29,19,10,6,3,2,127,127,91,62,37,25,13,7,4,3,2
26,5,21200,0,1521,1849,0,100,103,72,41,27,17,9,7,4,3,128,125,95,61,36,24,14,8,7,2,2
26,5,21200,1,1521,1834,0,100,103,72,41,27,17,9,7,4,3,125,133,92,60,38,24,16,8,3,3,2
26,5,21200,2,1521,1900,0,100,103,72,41,27,17,9,7,4,3,133,128,99,62,37,22,13,10,7,5,2
26,5,21201,0,1566,1969,0,103,98,62,39,27,20,12,8,5,3,133,123,94,62,38,29,19,10,6,3,2
26,5,21201,1,1566,1920,0,103,98,62,39,27,20,12,8,5,3,123,124,90,60,43,24,18,9,6,4,2
26,5,21201,2,1566,1978,0,103,98,62,39,27,20,12,8,5,3,124,133,93,57,36,25,14,12,7,4,2
26,5,21202,0,1541,1948,0,98,100,67,48,29,16,12,6,4,2,132,131,99,61,41,26,14,7,4,3,2
26,5,21202,1,1541,1886,0,98,100,67,48,29,16,12,6,4,2,131,122,94,61,40,24,15,10,5,3,1
26,5,21202,2,1541,1896,0,98,100,67,48,29,16,12,6,4,2,122,132,94,65,39,22,14,10,6,3,2
26,5,21210,0,1658,2161,0,101,102,73,47,27,16,11,7,5,3,131,131,99,65,42,27,15,8,6,5,4
26,5,21210,1,1658,2144,0,101,102,73,47,27,16,11,7,5,3,131,135,93,62,42,26,16,11,7,4,2
26,5,21210,2,1658,2058,0,101,102,73,47,27,16,11,7,5,3,135,131,104,67,37,21,16,12,7,4,2
26,5,21211,1,1640,2141,0,102,101,66,46,28,19,10,6,5,2,129,121,97,67,44,23,13,9,7,6,2
26,5,21211,2,1640,2061,0,102,101,66,46,28,19,10,6,5,2,121,140,93,60,39,25,15,10,7,3,3
26,5,21212,0,1609,2005,0,101,101,72,46,29,16,11,7,3,3,126,132,100,62,41,21,15,10,6,4,2
26,5,21212,1,1609,2070,0,101,101,72,46,29,16,11,7,3,3,132,136,94,61,35,27,14,11,8,4,3
26,5,21212,2,1609,2027,0,101,101,72,46,29,16,11,7,3,3,136,126,99,69,44,26,16,8,4,3,3
26,5,21220,0,1585,1963,0,90,104,64,44,30,20,13,7,4,3,122,135,94,57,41,25,16,12,5,3,3
26,5,21220,1,1585,2109,0,90,104,64,44,30,20,13,7,4,3,135,126,99,65,39,28,17,11,8,4,1
26,5,21220,2,1585,2119,0,90,104,64,44,30,20,13,7,4,3,126,122,100,67,45,28,18,8,5,4,3
26,5,21221,0,1561,1899,0,104,102,73,43,26,17,12,7,4,3,133,121,98,65,41,24,13,8,6,4,2
26,5,21221,1,1561,1944,0,104,102,73,43,26,17,12,7,4,3,121,140,94,59,37,25,17,12,5,3,2
26,5,21221,2,1561,1949,0,104,102,73,43,26,17,12,7,4,3,140,133,98,64,37,23,16,9,6,3,2
26,5,21222,0,1638,2146,0,102,90,65,46,31,20,11,8,5,2,128,124,89,62,44,30,18,10,7,4,1
26,5,21222,1,1638,2047,0,102,90,65,46,31,20,11,8,5,2,124,132,90,67,44,24,16,9,6,4,3
26,5,21222,2,1638,2057,0,102,90,65,46,31,20,11,8,5,2,132,128,103,63,39,27,16,11,6,3,2
26,5,22000,0,1513,1791,0,98,101,69,51,31,18,10,6,4,2,124,125,94,69,48,24,12,6,5,3,0
26,5,22000,1,1513,1782,0,98,101,69,51,31,18,10,6,4,2,125,142,98,58,38,25,12,8,4,2,2
26,5,22000,2,1513,1812,0,98,101,69,51,31,18,10,6,4,2,142,124,101,65,37,23,17,9,4,2,1
26,5,22001,0,1530,1859,0,101,104,74,47,31,19,12,7,4,2,135,134,92,63,38,26,17,9,5,2,1
26,5,22001,1,1530,1836,0,101,104,74,47,31,19,12,7,4,2,134,132,105,75,44,25,12,7,4,1,1
26,5,22001,2,1530,1798,0,101,104,74,47,31,19,12,7,4,2,132,135,103,58,40,24,15,9,4,3,0
26,5,22002,0,1541,1874,0,104,98,68,43,29,20,13,8,4,3,129,129,101,65,36,24,16,11,6,3,2
26,5,22002,1,1541,1925,0,104,98,68,43,29,20,13,8,4,3,129,133,95,64,41,28,17,9,6,2,1
26,5,22002,2,1541,1863,0,104,98,68,43,29,20,13,8,4,3,133,129,91,60,44,26,16,9,4,3,1
26,5,22010,0,1478,1868,0,97,97,65,43,28,15,9,6,4,2,121,123,88,62,40,22,11,9,6,3,2
26,5,22010,1,1478,1802,0,97,97,65,43,28,15,9,6,4,2,123,126,92,56,36,22,14,9,5,3,2
26,5,22010,2,1478,1787,0,97,97,65,43,28,15,9,6,4,2,126,121,93,58,35,24,15,7,5,4,2
26,5,22011,0,1501,1866,0,97,97,69,43,26,19,11,6,2,2,127,125,90,61,34,22,14,11,6,3,2
26,5,22011,1,1501,1856,0,97,97,69,43,26,19,11,6,2,2,125,124,95,66,39,26,15,6,5,3,2
26,5,22011,2,1501,1865,0,97,97,69,43,26,19,11,6,2,2,124,127,94,55,40,22,15,8,3,2,2
26,5,22012,0,1490,1782,0,97,97,65,42,29,20,12,6,4,3,124,125,96,57,38,23,14,11,5,3,1
26,5,22012,1,1490,1817,0,97,97,65,42,29,20,12,6,4,3,125,127,90,62,40,26,16,8,4,2,1
26,5,22012,2,1490,1825,0,97,97,65,42,29,20,12,6,4,3,127,124,93,63,39,26,16,7,5,3,2
26,5,22020,0,1450,1840,0,101,98,67,45,31,17,9,7,5,2,128,136,99,66,37,23,13,9,6,2,1
26,5,22020,1,1450,1750,0,101,98,67,45,31,17,9,7,5,2,136,119,97,59,40,26,15,8,4,2,1
26,5,22020,2,1450,1754,0,101,98,67,45,31,17,9,7,5,2,119,128,86,59,40,23,13,7,5,4,1
26,5,22021,0,1565,1853,0,98,100,67,44,28,20,13,9,4,1,128,137,101,63,37,24,16,9,6,3,1
26,5,22021,1,1565,1877,0,98,100,67,44,28,20,13,9,4,1,137,121,97,63,42,28,15,9,5,2,1
26,5,22021,2,1565,1938,0,98,100,67,44,28,20,13,9,4,1,121,128,90,62,42,25,18,11,5,2,1
26,5,22022,0,1454,1687,0,100,101,71,45,28,17,13,6,4,3,126,130,99,62,35,22,12,7,5,2,1
26,5,22022,1,1454,1874,0,100,101,71,45,28,17,13,6,4,3,130,133,91,60,40,30,16,10,3,2,1
26,5,22022,2,1454,1923,0,100,101,71,45,28,17,13,6,4,3,133,126,99,66,42,20,16,10,6,4,2
26,5,22100,0,1583,1980,0,98,97,65,45,31,18,11,7,4,2,126,126,96,63,40,25,13,10,7,2,2
26,5,22100,1,1583,2034,0,98,97,65,45,31,18,11,7,4,2,126,130,93,60,41,29,17,9,4,3,1
26,5,22100,2,1583,2049,0,98,97,65,45,31,18,11,7,4,2,130,126,95,64,41,23,16,9,6,5,3
26,5,22101,0,1639,2061,0,97,106,71,46,27,20,12,9,5,2,137,129,102,63,42,27,18,11,7,3,2
26,5,22101,1,1639,2017,0,97,106,71,46,27,20,12,9,5,2,129,132,97,66,42,26,17,9,6,3,1
26,5,22101,2,1639,2051,0,97,106,71,46,27,20,12,9,5,2,132,137,102,66,40,25,16,11,6,4,2
26,5,22102,0,1629,1997,0,106,98,72,47,32,20,14,7,3,2,136,132,100,66,42,28,16,9,5,3,2
26,5,22102,1,1629,2037,0,106,98,72,47,32,20,14,7,3,2,132,136,96,69,44,28,18,10,4,3,2
26,5,22102,2,1629,1976,0,106,98,72,47,32,20,14,7,3,2,136,136,102,65,42,25,15,10,6,2,1
26,5,22110,0,1618,2015,0,109,98,71,44,30,21,12,7,4,3,139,136,102,65,39,25,17,8,6,3,3
26,5,22110,1,1618,1972,0,109,98,71,44,30,21,12,7,4,3,136,127,100,66,42,27,14,9,5,3,2
26,5,22110,2,1618,2021,0,109,98,71,44,30,21,12,7,4,3,127,139,91,64,43,28,19,12,6,4,1
26,5,22111,0,1665,2039,0,98,99,66,47,31,18,13,9,6,4,130,137,105,68,39,23,17,12,6,3,2
26,5,22111,1,1665,2088,0,98,99,66,47,31,18,13,9,6,4,137,126,99,63,43,32,16,12,8,5,2
26,5,22111,2,1665,2067,0,98,99,66,47,31,18,13,9,6,4,126,130,91,65,48,28,19,10,7,4,2
26,5,22112,0,1594,1881,0,99,109,73,49,30,17,10,7,6,3,132,141,104,64,41,22,14,10,5,3,2
26,5,22112,1,1594,1911,0,99,109,73,49,30,17,10,7,6,3,141,131,101,64,40,26,15,10,7,4,0
26,5,22112,2,1594,1949,0,99,109,73,49,30,17,10,7,6,3,131,132,100,68,42,26,15,7,5,3,2
26,5,22120,0,1667,2077,0,99,102,71,46,31,23,14,7,4,2,134,128,102,70,46,27,18,9,6,4,2
26,5,22120,1,1667,2060,0,99,102,71,46,31,23,14,7,4,2,128,140,101,64,41,27,17,11,5,2,2
26,5,22120,2,1667,2067,0,99,102,71,46,31,23,14,7,4,2,140,134,100,67,43,30,18,10,5,3,1
26,5,22121,0,1565,1872,0,102,104,68,45,31,21,14,7,3,2,129,137,93,61,42,29,19,9,3,1,1
26,5,22121,1,1565,1848,0,102,104,68,45,31,21,14,7,3,2,137,132,102,67,38,22,16,10,5,2,1
26,5,22121,2,1565,1888,0,102,104,68,45,31,21,14,7,3,2,132,129,101,64,44,28,13,8,5,3,1
26,5,22122,0,1638,1983,0,104,99,71,48,29,18,12,9,6,3,133,132,99,71,43,22,15,9,6,6,2
26,5,22122,1,1638,2079,0,104,99,71,48,29,18,12,9,6,3,132,136,103,68,42,26,14,12,9,3,2
26,5,22122,2,1638,2052,0,104,99,71,48,29,18,12,9,6,3,136,133,95,59,42,31,21,11,5,2,1
26,5,22200,0,1451,1725,0,96,101,64,42,28,17,12,7,4,2,124,126,91,61,38,23,13,7,4,2,2
26,5,22200,1,1451,1804,0,96,101,64,42,28,17,12,7,4,2,126,124,94,60,38,26,14,10,5,2,1
26,5,22200,2,1451,1737,0,96,101,64,42,28,17,12,7,4,2,124,124,93,56,37,22,16,9,5,3,0
26,5,22201,0,1382,1660,0,101,98,67,41,28,16,10,7,4,1,123,125,90,56,35,23,14,8,4,2,1
26,5,22201,1,1382,1594,0,101,98,67,41,28,16,10,7,4,1,125,125,90,57,37,21,11,7,5,2,0
26,5,22201,2,1382,1600,0,101,98,67,41,28,16,10,7,4,1,125,123,92,61,35,22,13,7,3,1,0
26,5,22202,0,1462,1731,0,98,96,68,45,25,18,11,6,4,3,127,123,92,61,38,20,13,10,5,2,1
26,5,22202,1,1462,1749,0,98,96,68,45,25,18,11,6,4,3,123,125,94,59,36,23,15,9,5,3,1
26,5,22202,2,1462,1768,0,98,96,68,45,25,18,11,6,4,3,125,127,91,61,39,25,15,6,4,3,2
26,5,22210,0,1542,1953,0,99,103,67,44,29,18,12,7,3,2,135,128,99,59,36,26,16,11,6,3,1
26,5,22210,1,1542,1899,0,99,103,67,44,29,18,12,7,3,2,128,124,94,63,43,25,16,7,4,3,3
26,5,22210,2,1542,1885,0,99,103,67,44,29,18,12,7,3,2,124,135,95,63,39,23,13,9,5,2,1
26,5,22211,0,1588,1920,0,103,100,72,47,29,18,11,6,4,3,130,136,98,61,42,25,14,9,6,3,2
26,5,22211,1,1588,1949,0,103,100,72,47,29,18,11,6,4,3,136,130,100,63,36,25,18,9,4,2,2
26,5,22211,2,1588,1951,0,103,100,72,47,29,18,11,6,4,3,130,130,95,69,43,24,13,9,6,5,2
26,5,22212,0,1567,2040,0,100,99,71,46,30,20,11,7,4,2,127,132,95,67,46,30,17,7,4,3,2
26,5,22212,1,1567,1883,0,100,99,71,46,30,20,11,7,4,2,132,134,103,61,40,22,15,10,5,3,2
26,5,22212,2,1567,1871,0,100,99,71,46,30,20,11,7,4,2,134,127,95,66,37,25,15,10,7,3,1
26,5,22220,0,1446,1754,0,101,102,64,41,28,16,11,7,3,2,130,119,93,63,37,23,13,8,5,3,1
26,5,22220,1,1446,1762,0,101,102,64,41,28,16,11,7,3,2,119,128,92,56,41,24,14,8,5,2,1
26,5,22220,2,1446,1762,0,101,102,64,41,28,16,11,7,3,2,128,130,91,55,32,22,14,9,4,2,2
26,5,22221,0,1470,1754,0,102,94,69,46,26,14,10,7,5,3,127,126,92,57,37,25,13,7,6,4,1
26,5,22221,1,1470,1785,0,102,94,69,46,26,14,10,7,5,3,126,124,88,59,39,24,14,9,4,2,2
26,5,22221,2,1470,1760,0,102,94,69,46,26,14,10,7,5,3,124,127,95,65,36,17,13,10,6,3,1
26,5,22222,0,1422,1668,0,94,101,66,40,26,19,9,6,5,2,130,121,94,57,37,23,15,7,4,2,0
26,5,22222,1,1422,1741,0,94,101,66,40,26,19,9,6,5,2,121,118,94,60,36,22,13,7,4,4,2
26,5,22222,2,1422,1695,0,94,101,66,40,26,19,9,6,5,2,118,130,87,57,35,23,14,9,6,2,1
